rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_compare_square_roots,제곱근의 대소 관계,procedure,high,official_dual_source,yes,3,m1_num_square_root_real_unit,m1_num_square_root_property,m1_num_real_order,제곱근의 성질과 근호 표현을 이용하여 제곱근의 크기를 비교하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_find_square_root,제곱근 구하기,procedure,high,official_dual_source,yes,3,m1_num_square_root_real_unit,m1_num_square_root; m1_num_square_number,m1_num_square_root_property,주어진 수의 제곱근을 찾거나 구하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_radical_add_sub_same_radicand,근호 안의 수가 같은 제곱근의 덧셈과 뺄셈,procedure,high,official_dual_source,yes,3,m1_num_radical_operations,m1_num_radical_expression; m1_num_radicand,m1_mis_radical_like_terms,근호 안의 수가 같은 제곱근끼리 더하거나 빼는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_radical_mul_div,제곱근의 곱셈과 나눗셈,procedure,high,official_dual_source,yes,3,m1_num_radical_operations,m1_num_radical_expression; m1_num_square_root_property,m1_num_simplify_radical_expression,제곱근의 성질을 이용하여 근호를 포함한 식의 곱셈과 나눗셈을 계산하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_radical_operations,근호를 포함한 식의 사칙계산,procedure,high,official_dual_source,yes,3,m1_num_square_root_real_unit,m1_num_radical_expression; m1_num_square_root_property,m1_num_rationalize_denominator; m1_mis_radical_like_terms,"근호를 포함한 식의 덧셈, 뺄셈, 곱셈, 나눗셈을 원리에 따라 계산하는 절차.",
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_rational_irrational_classification,유리수와 무리수의 구분,procedure,high,official_dual_source,yes,2,m1_num_square_root_real_unit,m1_num_rational_number; m1_num_irrational_number,m1_num_real_number,주어진 수가 유리수인지 무리수인지 구분하고 실수 체계 안에서 위치를 설명하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_rationalize_denominator,분모의 유리화,procedure,medium,official_dual_source,yes,3,m1_num_square_root_real_unit; m1_num_radical_operations,m1_num_radical_operations,m1_num_radical_expression,분모에 근호가 있는 식을 분모가 유리수가 되도록 바꾸는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_represent_square_root_radical,제곱근을 근호로 나타내기,procedure,high,official_dual_source,yes,3,m1_num_square_root_real_unit,m1_num_square_root; m1_num_radical_sign,m1_num_radical_expression,제곱근을 근호 기호를 사용한 식으로 표현하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_simplify_radical_expression,근호를 포함한 식 간단히 하기,procedure,high,official_dual_source,yes,3,m1_num_radical_operations,m1_num_square_root_property; m1_num_radical_expression,,제곱근의 성질을 이용하여 근호를 포함한 식을 간단한 형태로 정리하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_square_root_calculator,계산기로 제곱근 값 구하기,procedure,medium,official_single_source,yes,1,m1_num_square_root_real_unit,m1_num_square_root,m1_num_compare_square_roots,계산기 등을 이용하여 제곱근의 값을 구하거나 어림하는 절차.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_real_order,실수의 대소 관계,property,high,official_dual_source,yes,3,m1_num_square_root_real_unit,m1_num_real_number; m1_num_compare_square_roots; m1_num_order_relation,,실수 범위에서 두 수의 크기를 비교하고 이유를 설명하는 관계.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_square_root_property,제곱근의 성질,property,high,official_dual_source,yes,3,m1_num_square_root_real_unit,m1_num_square_root,m1_num_compare_square_roots; m1_num_radical_operations,제곱근을 근호로 나타내고 간단히 하거나 대소 관계를 판단할 때 쓰는 성질.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_radical_sign,근호,term,high,official_dual_source,yes,4,m1_num_square_root_real_unit,m1_num_square_root,m1_num_radical_expression; m1_mis_radical_principal_root,제곱근을 나타낼 때 사용하는 기호.,
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_radicand,근호 안의 수,term,medium,official_single_source,yes,2,m1_num_radical_expression,m1_num_radical_sign,m1_num_radical_add_sub_same_radicand,근호 기호 안에 놓여 제곱근의 대상이 되는 수.,성취수준의 '근호 안의 수가 같은 제곱근' 표현에서 추출했다. 교과서 용어 확인 전까지 medium으로 둔다.
22,중3(교육과정 학년군: 중1-3),수와 연산,제곱근과 실수,m1_num_square_number,제곱수,term,medium,official_single_source,yes,1,m1_num_square_root_real_unit,m1_calc_power,m1_num_square_root,어떤 수를 제곱하여 얻은 수.,"연구보고서 p. 213의 '1, 4, 9 등과 같은 제곱수' 표현에서 추출했다. 교과서 본문 확인 전까지 medium으로 둔다."
