packet_rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,current_source_refs,extraction_status,toc_ref,learning_objective_ref,definition_ref,summary_ref,example_ref,term_explanation_ref,problem_pattern_ref,textbook_page_refs,extraction_notes
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer,정수,core_concept,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,procedure,high,official_dual_source,yes,2,"curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_mul_div,정수와 유리수의 곱셈과 나눗셈,procedure,high,official_dual_source,yes,2,"curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_integer_rational_unit,정수와 유리수,core_concept,high,official_dual_source,yes,7,"curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | curriculum_math_2022: printed p. 33; [9수01-04]; achievement_standard; 정수와 유리수의 대소 관계를 판단하는 성취기준 | curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | curriculum_math_2022: printed pp. 33-34; [9수01-05] explanation and considerations; teaching_note; 정수의 사칙계산 원리는 여러 가지 모델로 직관적으로 이해하게 하며 정수와 유리수의 지나치게 복잡한 계산과 사칙계산 이외의 이항연산은 다루지 않음 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분 | achievement_math_2022: 정수와 유리수 section; [9수01-04] achievement levels; achievement_level; 정수와 유리수의 대소 관계를 판단하고 수직선 위에서 비교하는 수준을 구분 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_mixed_calculation,정수와 유리수의 혼합계산,procedure,medium,official_dual_source,yes,3,"curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | curriculum_math_2022: printed pp. 33-34; [9수01-05] explanation and considerations; teaching_note; 정수의 사칙계산 원리는 여러 가지 모델로 직관적으로 이해하게 하며 정수와 유리수의 지나치게 복잡한 계산과 사칙계산 이외의 이항연산은 다루지 않음 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_negative_integer,음의 정수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_negative_need,음수의 필요성,property,high,official_dual_source,yes,2,"curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_negative_number,음수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_negative_rational,음의 유리수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_number_line,수직선,representation,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-04]; achievement_standard; 정수와 유리수의 대소 관계를 판단하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-04] achievement levels; achievement_level; 정수와 유리수의 대소 관계를 판단하고 수직선 위에서 비교하는 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_operation_laws,연산 법칙,property,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_order_relation,정수와 유리수의 대소 관계,property,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 33; [9수01-04]; achievement_standard; 정수와 유리수의 대소 관계를 판단하는 성취기준 | curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | achievement_math_2022: 정수와 유리수 section; [9수01-04] achievement levels; achievement_level; 정수와 유리수의 대소 관계를 판단하고 수직선 위에서 비교하는 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_positive_integer,양의 정수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_positive_number,양수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_positive_rational,양의 유리수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_rational_number,유리수,core_concept,high,official_dual_source,yes,5,"curriculum_math_2022: printed p. 33; [9수01-03]; achievement_standard; 음수의 필요성을 인식하고 양수와 음수, 정수와 유리수의 개념을 이해하는 성취기준 | curriculum_math_2022: printed p. 33; [9수01-06]; achievement_standard; 순환소수의 뜻을 알고 유리수와 순환소수의 관계를 설명하는 성취기준 | curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | achievement_math_2022: 정수와 유리수 section; [9수01-03] achievement levels; achievement_level; 음수의 필요성, 양수와 음수, 정수와 유리수 개념 이해 및 분류 수준을 구분 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",pending_textbook_pdf,,,,,,,,,
6,중1(교육과정 학년군: 중1-3),수와 연산,정수와 유리수,m1_num_reciprocal,역수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분",pending_textbook_pdf,,,,,,,,,
